latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price
42.34461205,-71.08792755,Apartment,3,1,1,1,150.00
42.34259189,-71.10111718,Apartment,8,1,2,3,299.00
42.34442294,-71.0989081,Apartment,5,2,2,2,199.00
42.34468694,-71.09836458,Apartment,3,1,1,1,169.00
42.34685807,-71.09509332,Apartment,2,1,0,1,103.00
42.34548442,-71.1020741,Apartment,5,2,2,2,319.00
42.34645628,-71.10415928,Apartment,2,1,0,1,120.00
42.34522261,-71.10056885,Apartment,3,1,1,1,169.00
42.3461285,-71.10656394,Apartment,1,1,0,1,72.00
42.35097511,-71.09750848,Apartment,2,1,1,1,160.00
42.34372881,-71.09900792,Apartment,5,2,2,2,199.00
42.34692069,-71.09449196,Apartment,1,1,1,1,52.00
42.34480027,-71.10109307,Apartment,1,1,1,1,100.00
42.34709221,-71.10499783,Apartment,4,1,1,2,160.00
42.34316023,-71.08574162,Apartment,5,1,2,2,200.00
42.3437004,-71.09752132,Apartment,4,2,2,2,315.00
42.34912068,-71.09188771,Apartment,4,1,1,1,250.00
42.34444184,-71.10191008,Apartment,5,2,2,2,319.00
42.34244651,-71.08705937,Apartment,2,1,1,1,180.00
42.34920943,-71.09281102,Apartment,2,1,1,1,220.00
42.34592683,-71.10416647,Apartment,3,1,1,1,199.00
42.34947356,-71.09264659,Condominium,1,1,1,1,310.00
42.34770367,-71.10262046,Apartment,3,1,1,1,238.00
42.3434051,-71.09846945,Apartment,5,2,2,2,199.00
42.34517102,-71.10049716,Apartment,5,2,2,3,279.00
42.34959038,-71.09855937,Apartment,3,1,1,2,135.00
42.349386,-71.0943208,Apartment,2,1,1,1,169.00
42.34086102,-71.08828864,Apartment,3,1,0,1,142.00
42.34373316,-71.09932287,Apartment,5,2,2,2,199.00
42.34492195,-71.10009487,Apartment,3,1,1,1,169.00
42.34281217,-71.09774779,Apartment,3,1,1,2,225.00
42.34142534,-71.09861341,Apartment,4,1,0,2,150.00
42.34470967,-71.09777167,Apartment,5,2,2,2,199.00
42.34399141,-71.08793836,Apartment,2,1,1,1,155.00
42.34464189,-71.09898536,Apartment,2,1,1,1,110.00
42.3460016,-71.08907523,Apartment,2,1,1,1,275.00
42.34474158,-71.0997046,Apartment,3,1,1,1,229.00
42.34431252,-71.09818506,Apartment,3,1,1,2,285.00
42.34618873,-71.08887221,Apartment,4,1,2,2,400.00
42.34598257,-71.0897166,Apartment,3,1,1,2,190.00
42.34598002,-71.08883881,Apartment,2,1,1,2,79.00
42.34387263,-71.0979631,Apartment,4,2,2,2,500.00
42.34317272,-71.10119771,Apartment,3,1,1,1,169.00
42.34389622,-71.09878066,Apartment,5,2,2,3,241.00
42.34326408,-71.09091151,Apartment,1,1,1,1,100.00
42.34569074,-71.09326627,Apartment,3,1,0,1,99.00
42.34356436,-71.08623344,Apartment,1,1,1,2,90.00
42.34516526,-71.10022819,Apartment,5,2,2,2,199.00
42.34808231,-71.10160119,Apartment,1,1,1,1,100.00
42.34256487,-71.09661424,Apartment,4,1,1,1,200.00
42.34566832,-71.10465152,Condominium,4,2.5,2,2,395.00
42.35076325,-71.09525948,Apartment,2,1,1,1,90.00
42.34301558,-71.09985577,Apartment,5,2,2,2,319.00
42.34492728,-71.09931153,Apartment,3,1,1,1,349.00
42.34532141,-71.0874855,Apartment,1,1,1,1,65.00
42.34349186,-71.10053675,Apartment,2,1,0,1,159.00
42.34621843,-71.08845874,Apartment,2,1,1,1,289.00
42.34403683,-71.09470793,Apartment,2,1,1,1,80.00
42.34454294,-71.09930838,Apartment,5,2,1,2,319.00
42.34479678,-71.10174879,Apartment,3,1,1,1,189.00
42.34297585,-71.08793266,Apartment,3,1,0,2,150.00
42.34867013,-71.09442102,Apartment,3,1,0,2,150.00
42.34715628,-71.08932037,Apartment,1,1,1,1,750.00
42.35047938,-71.09375667,Apartment,2,1,0,1,99.00
42.34351711,-71.10204141,Apartment,3,1,1,1,169.00
42.34340238,-71.09945478,Apartment,5,2,2,2,319.00
42.34374892,-71.09882811,Apartment,3,1,1,1,349.00
42.34522598,-71.08771843,Apartment,3,1,1,2,232.00
42.34390104,-71.08754059,Apartment,3,1,1,1,190.00
42.34345046,-71.09152371,Apartment,2,1,1,1,229.00
42.3446962,-71.10114764,Apartment,3,1,1,1,169.00
42.34565346,-71.10000604,Apartment,3,1,1,1,169.00
42.34311844,-71.09383553,Apartment,1,1,1,1,159.00
42.34354263,-71.09848602,Apartment,5,2,2,2,603.00
42.34453696,-71.08720445,Apartment,4,1,1,2,80.00
42.34377188,-71.10078308,Apartment,3,1,1,1,349.00
42.34214387,-71.09875681,Apartment,4,1,1,2,120.00
42.34125006,-71.09839568,Apartment,4,1,0,1,275.00
42.34633476,-71.08832312,Apartment,2,1,1,1,155.00
42.34180783,-71.08998729,Apartment,2,1,1,1,170.00
42.34370775,-71.08615964,Apartment,2,1,1,1,232.00
42.3437118,-71.08925539,Apartment,1,1,1,1,50.00
42.34475585,-71.10062118,Apartment,5,2,2,2,319.00
42.34263185,-71.08757802,Apartment,2,1,1,1,67.00
42.34324823,-71.10065557,Apartment,3,1,1,2,219.00
42.3473588,-71.09440392,Apartment,1,1,1,1,60.00
42.34386614,-71.10226741,Apartment,3,1,1,1,169.00
42.34806215,-71.08831383,Condominium,2,1,1,1,279.00
42.34298008,-71.09438435,Apartment,4,1,1,2,210.00
42.34525734,-71.101742,Apartment,5,2,2,2,319.00
42.34766793,-71.08939147,Apartment,3,1,1,1,123.00
42.34414641,-71.08795155,Apartment,2,1,1,1,200.00
42.35045051,-71.09289954,Apartment,2,1,1,1,180.00
42.3467847,-71.08951118,Apartment,2,1,1,1,300.00
42.34394425,-71.09830935,Apartment,3,1,1,1,249.00
42.34296742,-71.10251385,Apartment,4,2,2,2,349.00
42.34345804,-71.10063537,Apartment,5,2,2,3,279.00
42.35110882,-71.08965359,Apartment,7,1,2,3,115.00
42.34211255,-71.09540607,Apartment,1,1,1,1,87.00
42.34489493,-71.1000313,Apartment,5,2,2,2,199.00
42.34432355,-71.09756329,Apartment,5,2,2,3,603.00
42.34412911,-71.09050917,Apartment,1,1.5,1,1,57.00
42.34537755,-71.10001766,Apartment,3,1,1,2,219.00
42.34471796,-71.09930005,Apartment,5,2,2,2,319.00
42.34548324,-71.10137048,Apartment,3,1,1,1,169.00
42.34191118,-71.10230379,Apartment,4,1,0,2,195.00
42.34427443,-71.08855606,Apartment,2,1,0,2,160.00
42.34269231,-71.09987494,Apartment,4,1,1,2,200.00
42.34205737,-71.08633371,Apartment,2,1,1,1,115.00
42.34349334,-71.1005617,Apartment,3,1,1,1,229.00
42.34455755,-71.10136773,Apartment,5,2,2,2,319.00
42.34213597,-71.09009916,Apartment,1,1.5,1,1,56.00
42.34140074,-71.08422337,Apartment,4,1,2,2,200.00
42.34299689,-71.09949188,Apartment,2,1,1,1,89.00
42.34408527,-71.09643677,Apartment,5,1,2,3,295.00
42.34472738,-71.09981247,Apartment,3,1,1,1,299.00
42.34185766,-71.08904437,Apartment,2,2,1,1,1275.00
42.34535221,-71.10203037,Apartment,5,2,2,2,319.00
42.34629723,-71.1040442,Apartment,2,1,1,1,89.00
42.34554052,-71.10235884,Apartment,4,2,2,2,249.00
42.3434957,-71.09744934,Apartment,3,1,1,1,249.00
42.35087002,-71.10197771,Bed & Breakfast,2,1,1,1,175.00
42.34626814,-71.10431989,Apartment,2,1,1,1,95.00
42.34585356,-71.10363227,Apartment,1,1,1,1,100.00
42.35028299,-71.09423942,Apartment,3,1.5,2,2,245.00
42.34365975,-71.09965338,Apartment,2,1,1,1,200.00
42.34517107,-71.08795228,Apartment,2,1,1,1,63.00
42.34406565,-71.1017432,Apartment,5,2,2,2,279.00
42.34743399,-71.10256421,Apartment,2,1,1,1,209.00
42.34450045,-71.1020414,Apartment,5,2,2,2,199.00
42.34234047,-71.09100957,Apartment,2,1,0,1,96.00
42.35023416,-71.09295487,Apartment,3,1,0,1,139.00
42.34615601,-71.09251528,Apartment,1,1,1,1,50.00
42.34321469,-71.10100673,House,3,1,1,3,190.00
42.34372157,-71.08912359,Apartment,2,1,1,1,70.00
42.34330543,-71.10148921,Apartment,5,2,2,2,319.00
42.34626084,-71.09957112,Apartment,2,1,1,2,175.00
42.34191819,-71.09001377,Apartment,2,1.5,1,1,89.00
42.34542165,-71.09988208,Apartment,5,2,2,2,319.00
42.34582345,-71.08936151,Apartment,2,1,1,1,150.00
42.34466003,-71.10043857,Apartment,2,1,1,1,359.00
42.34303364,-71.10060763,Apartment,3,1,1,1,309.00
42.34918533,-71.09566835,Apartment,4,2,2,2,260.00
42.34523403,-71.10037894,Apartment,5,2,2,2,319.00
42.3466862,-71.09852777,Apartment,2,1,1,1,310.00
42.34559711,-71.08781271,Apartment,2,1,1,1,155.00
42.34796238,-71.09706444,Apartment,2,1,1,1,150.00
42.34270307,-71.09623777,Apartment,3,1,0,2,115.00
42.34585431,-71.08827175,Apartment,2,1,1,1,289.00
42.34329916,-71.10016291,Apartment,5,2,2,3,279.00
42.34148305,-71.08952026,Apartment,1,1,1,1,60.00
42.34452373,-71.0868372,Apartment,1,1,1,1,79.00
42.34122489,-71.0943623,Condominium,4,1,1,3,699.00
42.34907817,-71.15260511,Apartment,1,1,1,1,999.00
42.34088038,-71.14615876,Apartment,2,1,1,1,198.00
42.35508797,-71.16241976,House,2,1.5,1,1,99.00
42.35288121,-71.15818307,Apartment,2,1,1,1,75.00
42.35903477,-71.14167269,Apartment,2,3,1,1,79.00
42.33879655,-71.14797601,Apartment,2,1,1,1,85.00
42.34205905,-71.1439577,Apartment,2,1,1,1,85.00
42.34536599,-71.13987118,Apartment,2,1,1,1,75.00
42.34795559,-71.1551961,Apartment,2,1,1,1,145.00
42.34804798,-71.14149519,Apartment,2,1,1,1,50.00
42.34482361,-71.14139238,Apartment,1,1,1,1,30.00
42.35857295,-71.14060081,House,2,1,1,1,79.00
42.3443612,-71.16707734,Apartment,2,1,1,1,100.00
42.34332773,-71.14362683,Apartment,4,1,1,2,199.00
42.35836229,-71.14087557,Bed & Breakfast,2,1,1,1,79.00
42.34078723,-71.15366857,Apartment,2,1,1,1,55.00
42.34053064,-71.15220952,Apartment,4,1,2,2,140.00
42.34310788,-71.14346609,Apartment,3,1,1,1,165.00
42.34011035,-71.14959063,Apartment,2,1,1,1,85.00
42.35963531,-71.14318001,House,2,1,1,1,150.00
42.35602509,-71.13878861,House,1,1.5,1,1,58.00
42.33678477,-71.15237496,Apartment,2,1,0,1,90.00
42.34527069,-71.1382725,Apartment,2,1,1,1,70.00
42.35940978,-71.14319145,Apartment,2,1,1,1,58.00
42.34552302,-71.13810824,Apartment,2,1,1,1,70.00
42.33722883,-71.15143315,Apartment,1,1,1,1,200.00
42.34057145,-71.15130461,Apartment,6,1,3,3,193.00
42.33689432,-71.15079044,Apartment,2,1,1,2,50.00
42.35824517,-71.15306801,House,1,1.5,1,1,58.00
42.35029371,-71.14726364,Apartment,2,1,1,1,45.00
42.35111442,-71.17045211,Apartment,2,1,2,1,115.00
42.34977528,-71.17085031,Townhouse,2,2.5,1,1,85.00
42.34228685,-71.15515688,Apartment,4,1,1,2,110.00
42.35602451,-71.14814079,Apartment,4,1,1,1,135.00
42.35135163,-71.16858777,House,4,1.5,1,2,125.00
42.34648098,-71.13848572,Apartment,1,1,1,1,40.00
42.34614527,-71.14125656,Apartment,2,1,1,1,112.00
42.34772601,-71.1665834,House,1,1.5,1,1,72.00
42.3402798,-71.14327377,Apartment,2,1,1,1,44.00
42.3544935,-71.15457238,Apartment,4,1,1,1,53.00
42.33939266,-71.14691828,House,2,2,3,3,150.00
42.34029639,-71.15078826,Apartment,4,1,1,2,140.00
42.33758199,-71.15029962,Apartment,2,1,1,1,110.00
42.34221665,-71.1468113,Apartment,2,1.5,1,1,75.00
42.35540779,-71.13875387,House,1,1.5,1,1,45.00
42.3448286,-71.1367335,Apartment,2,1,1,1,75.00
42.35865949,-71.14133392,House,2,1,1,1,89.00
42.35907681,-71.14406906,House,1,1,1,1,42.00
42.34680686,-71.1374309,Condominium,1,1,1,1,30.00
42.34849289,-71.16900728,House,1,1,1,1,30.00
42.34064075,-71.15135645,Apartment,2,1,1,1,103.00
42.3494146,-71.15642509,Apartment,4,1,2,2,250.00
42.34736894,-71.13824564,Apartment,1,0.5,1,1,79.00
42.33843265,-71.15055829,Apartment,4,1,1,2,150.00
42.34108933,-71.14633887,Apartment,3,1,1,2,125.00
42.36145303,-71.1458084,Condominium,2,1,1,1,100.00
42.33730758,-71.14749684,Apartment,2,1,1,1,55.00
42.33974884,-71.15094387,Condominium,2,1,1,1,79.00
42.36095775,-71.14129426,House,2,1,1,1,59.00
42.34013099,-71.15834332,Apartment,4,1,1,2,95.00
42.34519238,-71.14053055,Condominium,1,1,1,1,200.00
42.34502003,-71.16814211,Apartment,5,1,2,2,125.00
42.34455,-71.14500419,Apartment,1,1,1,1,195.00
42.34598537,-71.13639659,Apartment,1,0.5,1,1,81.00
42.34001059,-71.15542633,Apartment,2,1,1,2,114.00
42.34076213,-71.16203522,Apartment,2,1,0,1,79.00
42.36068612,-71.14150843,Other,1,0,1,1,225.00
42.34033213,-71.15130495,Apartment,1,3,1,1,45.00
42.36102587,-71.14172423,House,2,1,1,1,129.00
42.3416215,-71.16701165,House,6,2.5,3,6,190.00
42.34515786,-71.13659656,Apartment,2,1,1,1,48.00
42.34682159,-71.13918597,Apartment,4,1,1,2,130.00
42.35272493,-71.16881966,House,11,1.5,5,6,400.00
42.34424342,-71.15545336,Apartment,3,1,1,1,227.00
42.34171325,-71.14851196,Apartment,2,1,1,1,184.00
42.34595465,-71.15275051,Apartment,2,1,1,2,55.00
42.33881929,-71.14803889,Apartment,2,1,1,1,110.00
42.36088535,-71.14162432,House,2,1,1,1,89.00
42.35874345,-71.14000463,Apartment,2,3,1,1,85.00
42.35639291,-71.16396428,Apartment,2,2,1,1,40.00
42.34538321,-71.13764337,House,1,2.5,1,1,30.00
42.34099873,-71.1599449,Apartment,2,1,1,1,250.00
42.34982103,-71.16097749,Apartment,2,1,1,1,70.00
42.36107764,-71.14232534,Apartment,5,1,2,3,80.00
42.34488949,-71.13714359,Apartment,2,1,1,1,65.00
42.36072374,-71.1414734,House,2,1,1,1,79.00
42.34771383,-71.1553971,House,12,2,4,8,450.00
42.35349154,-71.16255661,Apartment,1,1,1,1,85.00
42.36004671,-71.14668752,House,2,1,1,1,75.00
42.34113082,-71.1597954,House,1,2,1,1,125.00
42.34701863,-71.14648281,Apartment,2,1,0,1,89.00
42.35056521,-71.1624832,Apartment,2,1,1,1,65.00
42.34942017,-71.140081,Apartment,2,1,1,1,49.00
42.34212025,-71.1543926,Apartment,4,1,0,2,85.00
42.35082994,-71.16410558,Apartment,5,2,2,2,165.00
42.33849421,-71.15534374,Apartment,4,1,2,2,120.00
42.34957661,-71.16087133,Apartment,2,1,1,1,90.00
42.35353576,-71.14414621,House,2,1,1,1,75.00
42.36088059,-71.14139967,Apartment,1,1,1,1,69.00
42.35383952,-71.16794709,House,2,1,1,2,99.00
42.34799403,-71.14258802,Apartment,2,1,1,1,68.00
42.35964214,-71.1405689,House,2,1,1,1,79.00
42.35890612,-71.14400862,House,1,1,1,1,40.00
42.33717042,-71.14965431,Apartment,4,1,2,2,150.00
42.35053645,-71.16946077,Apartment,2,1,1,1,70.00
42.35567963,-71.16214487,Townhouse,1,1.5,1,1,59.00
42.3440144,-71.16894572,Condominium,6,2,2,3,200.00
42.34591354,-71.15091592,House,2,1,1,1,79.00
42.33851513,-71.15240773,Apartment,2,1,1,2,175.00
42.34152067,-71.14936702,Apartment,4,1.5,2,2,239.00
42.36090845,-71.14198714,House,2,1,1,1,120.00
42.34581737,-71.14404933,Apartment,1,1,1,1,33.00
42.34106535,-71.15362521,Apartment,6,2,2,3,194.00
42.33925093,-71.15959684,Apartment,3,1,1,2,250.00
42.34140546,-71.14994273,Apartment,1,3,1,1,38.00
42.35126876,-71.14888345,Apartment,2,1,1,1,85.00
42.33909037,-71.1534625,Apartment,4,1,2,2,139.00
42.35057716,-71.1639392,House,2,1,1,1,65.00
42.34217373,-71.15293747,Apartment,2,1,1,2,99.00
42.34241664,-71.14260046,Apartment,4,1,2,2,300.00
42.35907769,-71.14058989,House,2,1,1,1,68.00
42.35340079,-71.16644598,House,1,1,1,1,55.00
42.35661694,-71.13847571,House,1,1.5,1,1,55.00
42.35389221,-71.15954401,Condominium,6,1,2,3,150.00
42.33718956,-71.15143737,Condominium,6,1,1,3,163.00
42.35929633,-71.14019686,House,6,1,3,3,283.00
42.34839859,-71.1569625,House,5,1,1,2,140.00
42.34031439,-71.14496231,Apartment,1,1,1,1,29.00
42.34054213,-71.14671038,Apartment,1,1.5,1,1,32.00
42.34641386,-71.13737308,Dorm,3,1,1,1,50.00
42.3611346,-71.14011364,Apartment,2,1,1,1,70.00
42.34612242,-71.1518799,Apartment,10,1,3,7,500.00
42.35159257,-71.14421129,House,2,2,1,1,60.00
42.35027128,-71.16941387,Apartment,6,2,5,5,195.00
42.35257298,-71.1505652,Apartment,2,1,1,1,110.00
42.35074237,-71.16995307,Apartment,2,1,1,1,50.00
42.34528024,-71.1477012,Apartment,4,1,1,1,148.00
42.33789228,-71.15631497,Apartment,2,1,0,1,120.00
42.34310294,-71.14985563,House,4,1,2,2,140.00
42.35617773,-71.13870502,House,1,1,1,1,60.00
42.35971954,-71.14550049,Apartment,1,1,1,1,39.00
42.34553887,-71.13819017,Apartment,5,1,3,4,285.00
42.34379756,-71.1563048,Apartment,2,1,1,1,52.00
42.34857517,-71.15871821,House,3,1,1,2,115.00
42.34760805,-71.15245248,House,2,1,1,1,79.00
42.33689823,-71.15018023,Apartment,3,1,1,2,115.00
42.34505682,-71.13753461,Apartment,4,1,1,2,103.00
42.34496089,-71.14961762,Apartment,6,1,2,2,212.00
42.34555339,-71.13660702,Apartment,6,1,0,1,130.00
42.35013328,-71.17146853,Townhouse,6,2.5,3,3,250.00
42.35365396,-71.14827415,Apartment,5,2,3,4,135.00
42.34151874,-71.14917643,Apartment,6,1,2,2,211.00
42.34126052,-71.15717343,House,4,1,1,4,70.00
42.34863623,-71.14064758,Apartment,1,1,1,1,49.00
42.34135999,-71.14634379,Apartment,3,1,1,2,75.00
42.36044564,-71.14164164,Apartment,4,3,1,2,189.00
42.35060159,-71.15926434,Apartment,6,1,3,6,287.00
42.33588717,-71.14895443,Apartment,2,1,1,2,65.00
42.3399832,-71.15504853,Apartment,3,1,1,1,74.00
42.34438211,-71.16745949,Apartment,2,1,1,1,60.00
42.34472177,-71.14249483,Apartment,4,1,1,1,100.00
42.35451644,-71.13961328,Townhouse,2,1,1,2,99.00
42.34985003,-71.16451315,House,2,1,1,1,65.00
42.3474161,-71.16731949,Condominium,5,1,1,3,112.00
42.33999633,-71.15351639,Loft,4,1,2,2,195.00
42.33829807,-71.1541233,Apartment,2,1,1,1,108.00
42.35457384,-71.15949264,Apartment,8,1,3,4,250.00
42.34566831,-71.13921858,Apartment,4,1,2,2,147.00
42.34127612,-71.14638193,Apartment,4,1,1,2,150.00
42.34993402,-71.17178882,Townhouse,2,2.5,1,1,95.00
42.34851178,-71.16796813,House,2,1,1,1,99.00
42.3411289,-71.14256187,Apartment,5,1,2,2,200.00
42.33867207,-71.15702915,Apartment,2,1,1,2,100.00
42.34014736,-71.14800087,Apartment,2,1,1,1,85.00
42.35373011,-71.16107243,Apartment,1,1,1,1,120.00
42.33839098,-71.15149542,Apartment,2,1,1,1,60.00
42.36056204,-71.13901362,House,1,1,1,1,90.00
42.34365613,-71.14689232,Apartment,1,1,1,1,56.00
42.35944906,-71.14049677,House,2,1,1,1,89.00
42.34916139,-71.16347987,House,2,1,1,1,65.00
42.35399435,-71.14661545,Apartment,1,2,1,1,110.00
42.34549039,-71.1408144,Apartment,2,1,1,1,55.00
42.28719371,-71.16815974,House,4,1.5,1,1,80.00
42.27260583,-71.14669033,House,1,2,1,1,45.00
42.29052559,-71.14105591,Apartment,2,1,1,1,119.00
42.29601642,-71.15514783,Townhouse,1,1,1,1,75.00
42.26344341,-71.14864176,House,2,2,1,2,160.00
42.27231978,-71.16249813,House,4,1,2,2,155.00
42.2971352,-71.15828888,Apartment,4,1,1,2,119.00
42.27176131,-71.16759241,House,4,1.5,1,4,60.00
42.28540535,-71.15538042,Apartment,2,2,1,1,100.00
42.28909024,-71.16785456,House,9,1.5,3,5,223.00
42.29419543,-71.13817106,House,3,1.5,1,3,65.00
42.2719084,-71.14780587,House,4,1.5,1,3,100.00
42.26960583,-71.16404357,House,1,1,1,1,79.00
42.2739113,-71.16761654,House,5,3.5,1,2,55.00
42.29118077,-71.15316227,Apartment,5,1,2,2,125.00
42.27427279,-71.16860806,House,2,2.5,1,1,55.00
42.26338566,-71.15365616,Apartment,2,1,2,2,120.00
42.27795632,-71.16180762,Apartment,4,1,2,2,100.00
42.28009559,-71.16076254,Apartment,2,1,0,1,137.00
42.27408555,-71.168792,House,2,2.5,1,1,65.00
42.30166976,-71.16482634,Apartment,2,1,1,1,50.00
42.27174515,-71.16148454,House,2,1,1,1,80.00
42.28641216,-71.15371574,Apartment,6,2,3,3,245.00
42.26569049,-71.15989519,Apartment,1,1,1,1,48.00
42.27737752,-71.14357087,House,2,1,1,1,50.00
42.27426067,-71.16704389,House,4,3.5,1,2,65.00
42.2724567,-71.16863145,House,3,3.5,1,2,65.00
42.29402267,-71.15135766,House,1,1.5,1,1,90.00
42.29198823,-71.14110861,Apartment,2,1,1,1,80.00
42.27066203,-71.1687514,House,2,1,1,1,100.00
42.29067315,-71.15114082,Apartment,1,1,1,1,65.00
42.29955322,-71.12913835,House,8,1,2,2,349.00
42.29084228,-71.15311176,Apartment,2,1,1,2,165.00
42.27335047,-71.16418823,House,2,1,1,1,95.00
42.27753725,-71.1434784,House,2,1,1,1,60.00
42.27307169,-71.14653442,House,2,2,1,1,45.00
42.27609545,-71.16250419,House,2,1,1,2,60.00
42.30190376,-71.16733329,Apartment,3,1,1,2,90.00
42.29018544,-71.15637538,House,2,1.5,1,1,70.00
42.28075654,-71.15321436,House,6,1.5,5,5,300.00
42.29561419,-71.1460808,House,6,1.5,3,4,250.00
42.27700842,-71.14533107,House,4,1,1,2,100.00
42.27782355,-71.16211726,Apartment,4,1,2,2,125.00
42.2951183,-71.14877024,House,2,1,1,1,75.00
42.29030248,-71.16061241,House,3,1,2,2,100.00
42.26519712,-71.10988075,House,2,1,1,1,60.00
42.26769074,-71.12566041,House,2,1.5,1,1,58.00
42.26288685,-71.12072645,House,2,1,1,1,105.00
42.24404517,-71.11786432,House,2,1.5,1,1,55.00
42.2637184,-71.12021697,Apartment,2,1,1,2,40.00
42.24468153,-71.12189327,House,1,1,1,1,45.00
42.23615182,-71.12721618,Apartment,2,1,1,1,47.00
42.24652032,-71.11623177,Loft,4,1,1,1,85.00
42.26137965,-71.11797686,House,8,1.5,4,4,269.00
42.2556061,-71.12127529,House,2,1,1,1,55.00
42.26895526,-71.1038348,House,2,1,1,1,88.00
42.26653249,-71.10883175,House,2,1.5,1,1,65.00
42.23594181,-71.13246486,House,1,1,1,1,31.00
42.23688869,-71.13291248,Apartment,1,1,1,1,45.00
42.25970386,-71.11936524,House,1,0.5,1,1,45.00
42.26953657,-71.11881602,House,2,1,1,1,55.00
42.24448149,-71.11683436,House,2,1,1,1,95.00
42.25893588,-71.11887043,Condominium,3,1.5,1,2,51.00
42.26773383,-71.13046552,House,1,1,1,1,50.00
42.26224663,-71.1138658,Apartment,5,1,3,3,250.00
42.25933937,-71.11780849,House,6,1.5,3,3,170.00
42.26692819,-71.10242031,House,1,1.5,1,1,50.00
42.24200541,-71.12377771,Bed & Breakfast,2,1,1,1,80.00
42.26998701,-71.11649406,House,2,1,1,1,75.00
42.2667996,-71.10297277,House,1,1.5,1,1,50.00
42.25161821,-71.11464543,House,1,1,1,1,75.00
42.26118295,-71.11988803,House,8,1.5,4,4,269.00
42.23596855,-71.13151374,Apartment,1,1,1,1,55.00
42.25486441,-71.12736661,Apartment,6,2,2,2,160.00
42.23679257,-71.13132971,House,1,1,1,1,35.00
42.25261003,-71.11615659,Apartment,1,2,1,1,70.00
42.28457495,-71.09531868,Apartment,1,1,1,1,40.00
42.27355644,-71.07085838,Bed & Breakfast,2,1,1,2,75.00
42.27176297,-71.07144748,Bed & Breakfast,2,1,1,2,75.00
42.2728921,-71.07273106,House,2,1,1,1,75.00
42.27218849,-71.07055818,House,2,1.5,1,1,60.00
42.27920777,-71.09527205,House,3,1,1,3,79.00
42.28099795,-71.09409502,House,8,2,1,5,169.00
42.27950359,-71.09377488,House,2,1,1,1,59.00
42.28635522,-71.09483015,Apartment,1,1,1,1,44.00
42.27258125,-71.0685476,Apartment,2,1,0,1,75.00
42.27513775,-71.07739962,House,2,1.5,1,2,65.00
42.27724269,-71.08359319,House,5,1,1,1,105.00
42.27616093,-71.07530587,Apartment,3,1,1,3,100.00
42.28189243,-71.09362734,Apartment,5,1,2,2,65.00
42.27042654,-71.07947367,House,2,1,1,1,95.00
42.27398863,-71.0708349,House,1,1,1,1,45.00
42.27090115,-71.07875031,House,4,1,1,2,115.00
42.27366902,-71.07709408,House,5,1.5,2,3,150.00
42.27398658,-71.07228757,House,1,2.5,1,1,48.00
42.2700962,-71.08830739,House,1,1,1,1,50.00
42.27489916,-71.07706634,House,2,2.5,1,1,50.00
42.28192336,-71.09514436,House,2,1,1,1,69.00
42.27136577,-71.07785733,House,1,1,1,1,50.00
42.27692027,-71.07724411,House,1,1,1,1,45.00
42.31799742,-71.04020588,Apartment,3,1,1,1,100.00
42.32221609,-71.0548548,Apartment,2,1,1,1,99.00
42.28358415,-71.06695111,Apartment,1,1,1,1,55.00
42.31878288,-71.05250959,Apartment,4,1.5,2,2,198.00
42.28318542,-71.0676302,Apartment,2,1,1,1,55.00
42.29342799,-71.06773096,House,3,1.5,1,1,69.00
42.30629023,-71.0827115,House,2,1,1,1,45.00
42.31062061,-71.0549298,House,1,1,1,1,45.00
42.28366551,-71.06832234,Apartment,2,1,1,1,55.00
42.31018704,-71.04828823,House,1,2.5,1,1,60.00
42.29265168,-71.07240752,House,1,1,1,1,75.00
42.2826962,-71.07304305,Apartment,1,1,1,1,31.00
42.28846783,-71.05477405,House,4,2.5,1,2,125.00
42.29398388,-71.05256831,Apartment,2,1,2,2,120.00
42.28458582,-71.08277889,Townhouse,2,1.5,1,1,59.00
42.28713771,-71.06280658,Townhouse,1,1,1,1,73.00
42.28632627,-71.09002339,House,5,2,1,1,40.00
42.29532739,-71.05325872,Apartment,2,1,2,2,120.00
42.2980111,-71.05844705,House,2,,1,1,50.00
42.28284157,-71.07115571,Apartment,2,1,1,1,65.00
42.28355381,-71.08444105,House,1,1,1,2,65.00
42.30301007,-71.06354926,House,4,1.5,1,1,88.00
42.30047564,-71.07697029,House,1,1,1,1,55.00
42.31904632,-71.05797533,Apartment,1,2,1,1,60.00
42.2962129,-71.05454772,Apartment,10,2,5,7,225.00
42.30961782,-71.05106927,Apartment,4,1,2,2,250.00
42.29770901,-71.05979096,House,3,1.5,1,1,65.00
42.2910007,-71.07480272,House,2,1,1,1,65.00
42.29915433,-71.05878564,House,2,1.5,1,1,70.00
42.29040678,-71.05853479,Apartment,2,1,1,1,80.00
42.30420407,-71.07118365,Apartment,1,1,1,1,35.00
42.30169262,-71.06263683,House,4,2,1,1,81.00
42.2798675,-71.04994322,Apartment,1,1,1,1,25.00
42.3042288,-71.07255794,Apartment,1,1,1,1,40.00
42.30300097,-71.06710708,Apartment,3,1,1,2,100.00
42.28771015,-71.06085871,House,1,1,1,1,79.00
42.28871253,-71.05645544,House,6,2.5,1,4,325.00
42.31138523,-71.06891633,House,6,1,3,3,84.00
